id;task;face_gender;date;trial;img_number;button_pressed;classification;RT;time;actor;group;ethni;age;gender
SC24;HS;F;01-Aug-2019;22;1;65;0;1.2778;SSC;2;C;S;NA;NA
SC24;HS;F;01-Aug-2019;23;17;76;1;1.5893;SSC;2;C;S;NA;NA
SC24;HS;F;01-Aug-2019;24;18;76;1;1.0973;SSC;2;C;S;NA;NA
SC24;HS;F;01-Aug-2019;25;2;65;0;1.0492;SSC;2;C;S;NA;NA
SC24;HS;F;01-Aug-2019;26;1;65;0;0.8618;SSC;2;C;S;NA;NA
SC24;HS;F;01-Aug-2019;27;6;65;0;1.2537;SSC;2;C;S;NA;NA
SC24;HS;F;01-Aug-2019;28;18;76;1;1.2601;SSC;2;C;S;NA;NA
SC24;HS;F;01-Aug-2019;29;20;76;1;1.2549;SSC;2;C;S;NA;NA
SC24;HS;F;01-Aug-2019;30;1;65;0;1.1872;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;1;3;65;0;8.0256;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;2;7;76;1;5.7571;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;3;17;76;1;0.8209;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;4;21;76;1;0.8848;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;5;19;76;1;0.7748;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;6;18;76;1;0.7667;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;7;5;65;0;1.2484;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;8;1;65;0;1.0468;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;9;2;65;0;0.8931;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;10;17;76;1;0.7912;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;11;19;76;1;0.9424;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;12;7;65;0;15.2719;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;13;1;65;0;1.3657;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;14;1;65;0;0.8288;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;15;18;76;1;0.8485;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;16;3;65;0;0.8303;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;17;18;76;1;0.7264;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;18;16;76;1;1.0723;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;19;9;65;0;1.2586;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;20;19;76;1;1.0308;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;21;21;76;1;0.6682;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;22;1;65;0;0.6898;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;23;14;76;1;0.8194;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;24;2;65;0;1.0607;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;25;5;65;0;1.4359;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;26;16;76;1;1.2446;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;27;6;65;0;1.4417;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;28;21;76;1;0.8183;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;29;21;76;1;1.1263;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;30;8;65;0;2.3354;SSC;1;C;S;NA;NA
SC25;HS;M;01-Aug-2019;1;14;76;1;4.1186;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;2;2;65;0;0.9476;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;3;9;65;0;2.8777;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;4;6;65;0;0.8206;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;5;14;76;1;0.8741;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;6;18;76;1;0.8133;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;7;1;65;0;0.8191;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;8;1;65;0;0.783;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;9;19;76;1;0.8778;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;10;16;76;1;0.7195;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;11;18;76;1;0.8001;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;12;21;76;1;0.6423;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;13;20;76;1;0.5576;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;14;1;65;0;0.7097;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;15;13;65;0;2.7302;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;16;4;65;0;1.7869;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;17;14;65;0;1.3078;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;18;5;65;0;1.0839;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;19;4;65;0;0.9228;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;20;1;65;0;0.5274;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;21;9;65;0;1.4386;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;22;14;76;1;1.4943;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;23;20;76;1;0.9521;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;24;21;76;1;0.5952;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;25;20;76;1;1.3181;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;26;1;65;0;0.9417;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;27;4;76;1;0.8441;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;28;10;65;0;0.8408;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;29;21;76;1;1.1066;SSC;2;C;S;NA;NA
SC25;HS;M;01-Aug-2019;30;1;65;0;0.8158;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;1;1;65;0;12.0253;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;2;5;65;0;2.5225;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;3;5;65;0;1.6151;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;4;4;65;0;1.5972;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;5;13;76;1;1.7427;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;6;1;65;0;1.4647;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;7;1;65;0;0.856;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;8;1;65;0;0.7542;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;9;15;76;1;0.743;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;10;19;76;1;1.5955;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;11;6;65;0;2.5913;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;12;17;76;1;1.7435;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;13;20;76;1;1.281;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;14;5;65;0;1.5816;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;15;18;76;1;1.7118;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;16;17;76;1;1.3785;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;17;16;76;1;1.569;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;18;1;65;0;1.2478;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;19;17;76;1;1.5741;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;20;18;76;1;1.204;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;21;2;65;0;1.5979;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;22;19;76;1;0.8455;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;23;18;76;1;1.2057;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;24;5;65;0;1.7266;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;25;1;65;0;2.1137;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;26;17;76;1;1.7925;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;27;4;65;0;1.8642;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;28;16;76;1;1.2303;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;29;4;65;0;1.8929;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;30;12;76;1;1.2064;SSC;1;C;S;NA;NA
SC26;HS;F;01-Aug-2019;1;16;76;1;3.9312;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;2;3;65;0;1.6095;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;3;6;65;0;4.2216;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;4;6;65;0;1.8427;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;5;12;76;1;1.7343;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;6;4;65;0;1.8128;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;7;14;76;1;1.7837;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;8;21;76;1;1.424;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;9;14;76;1;1.4244;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;10;1;65;0;1.4624;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;11;21;76;1;1.6719;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;12;3;65;0;1.7932;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;13;18;76;1;2.0705;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;14;18;76;1;1.4152;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;15;1;65;0;1.4436;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;16;1;65;0;1.8998;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;17;1;65;0;1.6658;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;18;20;76;1;1.1926;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;19;15;76;1;1.6114;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;20;1;65;0;1.8062;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;21;19;76;1;1.4608;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;22;2;65;0;1.6645;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;23;13;76;1;4.3098;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;24;19;76;1;1.4217;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;25;19;76;1;2.0849;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;26;20;76;1;1.0316;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;27;1;65;0;1.5651;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;28;2;65;0;1.612;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;29;1;65;0;1.4586;SSC;2;C;S;NA;NA
SC26;HS;F;01-Aug-2019;30;18;76;1;1.4114;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;1;5;65;0;9.5401;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;2;1;65;0;1.6551;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;3;1;65;0;1.6221;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;4;15;76;1;1.7235;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;5;10;76;1;1.5921;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;6;7;76;1;6.5688;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;7;5;65;0;2.4304;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;8;1;65;0;1.6112;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;9;1;65;0;1.6793;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;10;21;76;1;1.7935;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;11;5;65;0;1.7894;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;12;21;76;1;1.5246;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;13;17;76;1;1.5465;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;14;1;65;0;1.4586;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;15;1;65;0;1.4494;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;16;21;76;1;1.3831;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;17;17;76;1;2.0858;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;18;21;76;1;1.4624;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;19;19;76;1;1.7772;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;20;4;65;0;1.525;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;21;21;76;1;1.3538;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;22;1;65;0;1.3411;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;23;21;76;1;1.4401;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;24;21;76;1;1.2897;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;25;3;65;0;1.4434;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;26;14;76;1;1.3825;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;27;2;65;0;1.7504;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;28;21;76;1;1.9874;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;29;5;65;0;1.4988;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;30;20;76;1;1.5367;SSC;1;C;S;NA;NA
SC28;HS;F;30-Jul-2019;1;5;76;1;31.2595;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;2;8;76;1;9.2542;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;3;1;65;0;3.2158;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;4;15;76;1;3.8762;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;5;2;65;0;3.0798;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;6;1;65;0;3.4656;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;7;13;76;1;2.8183;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;8;17;76;1;2.6196;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;9;3;65;0;2.4251;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;10;1;65;0;2.0832;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;11;5;65;0;24.8715;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;12;1;65;0;2.501;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;13;17;76;1;1.8534;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;14;21;76;1;1.8753;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;15;14;76;1;2.7443;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;16;5;65;0;3.2095;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;17;21;76;1;1.9745;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;18;21;76;1;2.1821;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;19;3;65;0;1.8804;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;20;3;65;0;1.8716;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;21;16;76;1;2.1394;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;22;18;76;1;1.8995;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;23;14;76;1;2.7457;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;24;5;65;0;2.378;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;25;6;76;1;3.1006;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;26;8;76;1;2.1889;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;27;16;76;1;1.6354;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;28;17;76;1;1.5704;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;29;21;76;1;1.6253;SSC;2;C;S;NA;NA
SC28;HS;F;30-Jul-2019;30;21;76;1;1.5898;SSC;2;C;S;NA;NA
SC2;FA;M;29-Jul-2019;1;21;76;1;6.5468;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;2;20;76;1;1.1054;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;3;21;76;1;1.4134;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;4;1;65;0;1.6095;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;5;1;65;0;1.1942;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;6;1;65;0;1.2253;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;7;4;65;0;1.8974;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;8;14;76;1;18.0332;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;9;1;65;0;1.3934;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;10;17;76;1;1.5931;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;11;20;76;1;2.0435;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;12;1;65;0;1.2965;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;13;17;65;0;2.3272;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;14;3;65;0;4.1291;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;15;19;76;1;2.0751;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;16;1;65;0;1.6842;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;17;16;76;1;2.3402;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;18;1;65;0;1.4312;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;19;13;76;1;4.3097;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;20;4;65;0;1.4058;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;21;17;76;1;1.3933;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;22;5;65;0;1.7464;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;23;18;76;1;1.4848;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;24;21;76;1;1.1926;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;25;1;65;0;1.5036;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;26;2;65;0;1.3972;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;27;21;76;1;1.3666;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;28;6;65;0;1.3824;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;29;9;65;0;3.1214;SSC;1;C;S;NA;NA
SC2;FA;M;29-Jul-2019;30;6;65;0;1.4132;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;1;5;65;0;3.6429;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;2;6;65;0;1.3013;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;3;20;76;1;1.7229;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;4;13;76;1;3.9258;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;5;9;65;0;4.3322;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;6;2;65;0;1.2645;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;7;19;76;1;1.5388;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;8;1;65;0;1.5811;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;9;18;76;1;1.2868;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;10;13;76;1;2.545;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;11;1;65;0;1.2725;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;12;1;65;0;1.0309;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;13;17;76;1;1.4079;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;14;4;65;0;1.1977;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;15;18;76;1;1.2993;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;16;6;65;0;1.4367;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;17;18;76;1;1.3807;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;18;8;65;0;1.547;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;19;16;76;1;1.4469;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;20;21;76;1;1.4274;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;21;21;76;1;1.1614;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;22;10;76;1;2.3799;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;23;1;65;0;1.2177;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;24;21;76;1;1.5505;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;25;3;65;0;1.4711;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;26;5;65;0;1.3166;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;27;19;76;1;1.3263;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;28;4;65;0;1.0307;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;29;4;65;0;1.0825;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;30;16;76;1;1.8956;SSC;1;C;S;NA;NA
SC2;HS;F;29-Jul-2019;1;18;76;1;19.8861;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;2;21;76;1;6.4846;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;3;6;65;0;9.3823;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;4;1;65;0;1.5829;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;5;1;65;0;1.5638;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;6;3;65;0;2.2749;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;7;2;65;0;1.6853;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;8;21;76;1;1.4519;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;9;15;76;1;1.7612;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;10;8;65;0;7.7595;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;11;4;65;0;1.6035;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;12;4;65;0;1.2698;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;13;15;76;1;1.492;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;14;1;65;0;1.401;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;15;17;76;1;1.2778;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;16;18;76;1;1.2713;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;17;1;65;0;1.4547;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;18;3;65;0;1.1268;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;19;1;65;0;0.9874;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;20;19;76;1;1.2307;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;21;21;76;1;1.0679;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;22;11;76;1;12.9828;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;23;15;76;1;1.491;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;24;17;76;1;1.2173;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;25;1;65;0;1.5962;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;26;1;65;0;1.3082;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;27;12;76;1;2.8782;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;28;21;76;1;1.2911;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;29;21;76;1;1.4881;SSC;2;C;S;NA;NA
SC2;HS;F;29-Jul-2019;30;1;65;0;1.5812;SSC;2;C;S;NA;NA
SC30;HS;M;30-Jul-2019;1;1;65;0;6.0649;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;2;5;65;0;5.282;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;3;5;65;0;6.1605;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;4;4;65;0;1.3265;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;5;13;76;1;1.8559;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;6;1;65;0;1.51;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;7;1;65;0;1.585;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;8;1;65;0;1.5182;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;9;15;76;1;1.3664;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;10;19;76;1;1.4382;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;11;6;65;0;1.854;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;12;17;76;1;1.5279;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;13;20;76;1;1.8986;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;14;5;65;0;1.7148;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;15;18;76;1;2.5955;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;16;17;76;1;1.8012;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;17;16;76;1;1.3538;SSC;1;C;S;NA;NA
SC30;HS;M;30-Jul-2019;18;1;65;0;1.4367;SSC;1;C;S;NA;NA
